TMP_ID,TEMP_MAX,TEMP_MIN,TEMP_PROMEDIO,SENS_TERM_MAX,SENS_TERM_MIN,SENS_TERM_PROMEDIO,PUNTO_ROCIO,HUMEDAD,PRECIPITACION,PROB_PRECIPITACION,COBERTURA_PRECIPITACION,TIPO_PRECIPITACION,NIEVE,PROFUNDIDAD_NIEVE,RAFAGA_VIENTO,VELOCIDAD_VIENTO,DIRECCION_VIENTO,PRESION,COBERTURA_NUBOSA,VISIBILIDAD,RADIACION_SOLAR,ENERGIA_SOLAR,INDICE_UV,AMANECER,OCASO,FASE_LUNAR,CONDICIONES,DESCRIPCION,ICONO,ESTACIONES,RIESGO_SEVERO,PAIS_ID,ESTADO_ID,ID_REFERENCIA
20241205,31.1,25.0,27.6,36.0,25.0,30.0,23.3,77.5,2.853,100,12.5,rain,0,0,36.0,29.4,96.4,1015.9,43.7,16.0,203.3,17.6,10,06:43:16,17:47:23,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20241206,29.4,25.0,27.4,32.6,25.0,29.5,22.7,76.0,1.762,100,4.17,rain,0,0,32.4,24.3,79.3,1015.4,37.9,16.0,218.7,19.0,8,06:43:53,17:47:38,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20241207,30.0,25.0,27.5,34.0,25.0,29.5,22.7,76.0,2.083,100,8.33,rain,0,0,22.9,17.3,74.5,1015.6,46.7,16.0,223.0,19.1,8,06:44:29,17:47:54,0.23,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20241208,30.0,24.4,27.1,35.1,24.4,29.5,23.8,82.6,4.129,100,25.0,rain,0,0,33.5,16.2,89.2,1015.8,54.7,15.6,211.2,18.4,9,06:45:05,17:48:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20241209,30.6,25.0,27.5,35.3,25.0,29.5,23.2,77.7,6.674,100,12.5,rain,0,0,37.1,28.7,83.9,1015.9,50.6,16.0,194.0,16.7,10,06:45:41,17:48:30,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20241210,28.9,25.0,26.7,33.2,25.0,28.2,23.0,80.6,17.022,100,37.5,rain,0,0,42.2,29.1,82.0,1015.6,71.3,15.5,163.4,14.1,8,06:46:17,17:48:49,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20241211,30.0,25.0,27.1,33.4,25.0,28.6,21.5,71.9,0.3,100,8.33,rain,0,0,39.6,27.6,74.2,1015.5,49.1,16.0,206.5,17.6,9,06:46:52,17:49:10,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20241212,29.3,26.1,27.6,31.9,26.1,29.3,20.4,64.8,1.273,100,4.17,rain,0,0,34.9,23.7,37.1,1014.7,51.5,16.0,217.3,18.7,8,06:47:27,17:49:31,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20241213,29.4,24.9,27.3,33.1,24.9,28.9,22.2,74.2,1.622,100,37.5,rain,0,0,39.3,23.5,18.4,1012.1,53.4,16.0,193.9,16.8,9,06:48:02,17:49:54,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20241214,30.0,23.4,26.8,33.4,23.4,28.3,22.3,77.3,0.0,0,0.0,,0,0,33.3,24.9,148.1,1011.2,38.6,16.0,173.2,14.9,9,06:48:36,17:50:17,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",10,8,51,1
20241215,29.3,24.4,26.7,33.2,24.4,28.4,22.8,79.6,5.872,100,12.5,rain,0,0,28.9,20.7,103.4,1012.8,42.8,15.9,184.6,16.0,8,06:49:09,17:50:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241216,30.0,24.4,26.8,35.4,24.4,28.8,23.5,82.8,1.248,100,4.17,rain,0,0,26.9,19.0,89.8,1014.2,43.2,16.0,222.3,19.3,8,06:49:43,17:51:07,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241217,30.0,25.0,27.0,35.4,25.0,28.7,23.8,83.2,2.787,100,37.5,rain,0,0,37.4,24.9,89.3,1016.4,46.2,15.8,196.8,16.9,9,06:50:15,17:51:34,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241218,28.7,24.3,26.2,32.8,24.3,27.4,23.8,86.6,38.987,100,58.33,rain,0,0,43.2,32.6,99.9,1016.7,69.5,15.4,168.5,14.4,8,06:50:47,17:52:01,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241219,29.3,25.0,26.5,33.5,25.0,28.0,23.8,85.5,16.818,100,37.5,rain,0,0,53.7,37.7,102.3,1016.3,54.1,15.4,127.9,11.1,6,06:51:19,17:52:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241220,30.6,24.4,27.3,34.2,24.4,29.4,23.1,78.3,0.006,100,4.17,rain,0,0,33.8,29.1,111.7,1014.2,33.8,15.9,206.3,17.8,9,06:51:49,17:52:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241221,30.6,26.1,27.8,36.3,26.1,30.8,23.9,79.5,1.784,100,25.0,rain,0,0,25.2,16.7,127.4,1013.6,59.9,15.9,114.2,10.0,9,06:52:19,17:53:28,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241222,30.6,26.7,28.0,36.1,29.4,32.0,24.3,80.8,2.344,100,12.5,rain,0,0,25.2,16.7,100.9,1015.3,75.1,15.9,73.3,6.3,4,06:52:49,17:53:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",60,8,51,1
20241223,29.3,26.2,27.4,34.4,26.2,29.8,23.7,80.6,1.655,100,12.5,rain,0,0,43.7,31.0,88.4,1016.9,68.5,15.9,98.3,8.5,4,06:53:17,17:54:30,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241224,29.4,25.0,26.8,34.5,25.0,28.5,23.9,84.3,3.205,100,25.0,rain,0,0,35.3,24.3,94.6,1016.3,69.9,15.4,158.0,13.7,8,06:53:45,17:55:02,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,TJNR,78535011630",30,8,51,1
20241225,29.4,24.4,26.5,34.0,24.4,28.1,23.5,84.1,8.845,100,20.83,rain,0,0,28.9,22.3,94.5,1015.2,69.3,14.8,107.6,9.2,6,06:54:12,17:55:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",30,8,51,1
20241226,30.0,24.4,26.9,34.0,24.4,28.7,23.1,80.4,1.8,100,4.17,rain,0,0,27.9,22.3,85.2,1014.5,34.3,14.6,199.0,17.2,8,06:54:38,17:56:07,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",30,8,51,1
20241227,30.6,25.0,26.7,34.3,25.0,27.8,22.9,80.2,1.3,100,4.17,rain,0,0,15.2,11.1,133.0,1014.3,68.4,15.0,182.5,15.7,9,06:55:04,17:56:41,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20241228,27.9,23.9,25.6,30.0,23.9,26.2,21.4,78.6,16.355,100,33.33,rain,0,0,39.6,27.9,60.2,1015.5,74.8,15.0,116.3,10.2,7,06:55:28,17:57:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20241229,27.9,24.4,25.8,28.5,24.4,26.1,17.2,59.1,0.0,0,0.0,rain,0,0,42.5,32.1,51.9,1015.7,54.2,16.0,173.4,15.1,8,06:55:51,17:57:50,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20241230,27.2,21.7,24.2,28.4,21.7,24.4,19.6,76.4,0.8,100,8.33,rain,0,0,23.3,18.4,98.4,1014.7,82.5,15.5,171.9,14.7,7,06:56:14,17:58:26,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20241231,29.4,22.2,25.0,30.6,22.2,25.3,20.3,76.6,4.1,100,12.5,rain,0,0,27.9,18.8,94.9,1014.7,65.1,15.9,172.6,14.9,8,06:56:35,17:59:02,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,GUIP4",10,8,51,1
20250101,27.9,22.9,25.0,30.9,22.9,25.5,21.6,82.1,1.535,100,20.83,rain,0,0,25.9,18.9,111.5,1015.8,73.0,15.0,132.3,11.4,7,06:56:56,17:59:38,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,GUIP4",10,8,51,1
20250102,29.4,22.2,25.4,32.2,22.2,26.2,21.5,79.7,0.0,0,0.0,rain,0,0,38.9,31.5,97.7,1016.7,49.8,16.0,222.7,19.3,9,06:57:15,18:00:15,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250103,28.9,22.9,26.0,30.3,22.9,26.7,19.9,69.9,0.0,0,0.0,rain,0,0,31.8,21.1,76.8,1016.6,43.5,16.0,208.4,18.0,8,06:57:34,18:00:51,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250104,28.4,22.9,25.6,31.3,22.9,26.6,22.1,81.8,7.4,100,29.17,rain,0,0,36.0,23.9,358.1,1016.3,59.8,15.5,204.1,17.4,8,06:57:51,18:01:29,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250105,26.7,23.9,25.4,29.4,23.9,25.6,22.8,85.7,14.6,100,33.33,rain,0,0,40.0,30.5,52.6,1017.1,80.7,13.0,167.6,14.6,7,06:58:07,18:02:06,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250106,28.9,23.4,26.0,32.0,23.4,27.0,22.4,81.0,9.945,100,29.17,rain,0,0,46.4,34.8,77.8,1016.8,74.1,14.8,178.8,15.6,7,06:58:22,18:02:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250107,28.9,22.9,26.0,32.8,22.9,27.4,22.8,83.1,1.8,100,8.33,rain,0,0,29.5,24.3,90.0,1015.5,57.1,16.0,162.4,14.0,7,06:58:36,18:03:22,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250108,30.0,23.8,26.5,34.9,23.8,28.1,23.0,81.7,1.807,100,16.67,rain,0,0,31.7,22.8,79.9,1015.0,48.4,15.9,164.6,14.2,7,06:58:49,18:04:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250109,28.4,23.8,26.1,32.0,23.8,27.2,22.5,80.8,0.0,0,0.0,rain,0,0,14.4,9.7,269.5,1013.7,66.3,16.0,97.9,8.5,5,06:59:01,18:04:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250110,28.8,25.6,26.7,31.3,25.6,27.4,20.4,68.8,1.012,100,12.5,rain,0,0,19.9,13.7,351.1,1014.6,47.9,16.0,164.6,14.2,8,06:59:11,18:05:16,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250111,27.8,23.4,25.8,29.5,23.4,26.2,19.7,69.2,3.72,100,12.5,rain,0,0,21.2,15.7,63.8,1015.6,41.4,16.0,181.4,15.7,7,06:59:20,18:05:55,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250112,28.3,21.6,25.2,30.6,21.6,25.7,20.0,73.8,0.783,100,4.17,rain,0,0,22.0,14.6,38.9,1016.5,33.7,15.3,151.0,12.9,7,06:59:28,18:06:33,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250113,28.4,22.8,25.7,30.4,22.8,26.3,19.8,70.1,2.025,100,12.5,rain,0,0,20.7,15.2,34.2,1017.8,54.6,16.0,172.8,14.6,7,06:59:35,18:07:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250114,28.4,24.3,26.2,30.9,24.3,27.0,20.8,72.3,0.496,100,4.17,rain,0,0,33.5,21.4,29.2,1018.0,68.4,16.0,166.7,14.3,8,06:59:41,18:07:49,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250115,27.2,25.6,26.4,29.1,25.6,27.3,20.1,68.3,0.432,100,4.17,rain,0,0,29.5,23.2,43.2,1017.8,71.9,15.9,181.3,15.5,8,06:59:45,18:08:28,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250116,28.3,26.1,26.7,30.1,26.1,27.3,20.2,67.5,0.033,100,12.5,rain,0,0,29.6,24.2,41.5,1018.3,61.4,16.0,175.5,15.2,8,06:59:48,18:09:06,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250117,28.8,23.9,26.6,32.4,23.9,28.1,21.8,75.4,0.0,0,0.0,rain,0,0,34.9,28.1,76.8,1018.9,45.2,15.9,177.6,15.3,8,06:59:50,18:09:43,0.62,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250118,28.8,24.4,26.4,32.7,24.4,27.6,23.4,83.6,17.972,100,54.17,rain,0,0,50.1,39.2,78.2,1019.5,68.5,15.5,156.3,13.5,7,06:59:51,18:10:21,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250119,29.3,25.0,26.9,34.0,25.0,28.7,23.0,79.1,3.251,100,16.67,rain,0,0,43.2,35.3,87.9,1019.4,57.2,16.0,171.5,14.9,7,06:59:50,18:10:59,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20250120,29.3,23.9,26.1,34.0,23.9,27.4,22.9,82.4,6.486,100,25.0,rain,0,0,56.8,40.8,92.3,1020.0,64.4,15.9,177.3,15.1,7,06:59:48,18:11:36,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250121,30.6,24.4,26.5,34.3,24.4,27.8,22.1,76.9,2.955,100,12.5,rain,0,0,46.3,32.6,96.9,1019.6,61.6,15.6,176.2,15.3,8,06:59:45,18:12:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250122,29.3,23.9,26.3,33.6,23.9,28.3,23.4,84.1,2.174,100,25.0,rain,0,0,34.9,24.3,81.6,1019.2,63.4,16.0,183.2,15.9,9,06:59:41,18:12:50,0.78,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20250123,29.3,25.0,26.5,33.9,25.0,27.9,24.0,86.3,9.042,100,37.5,rain,0,0,43.2,31.6,90.1,1018.4,65.4,15.2,130.8,11.2,6,06:59:35,18:13:26,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20250124,29.3,25.0,26.7,33.1,25.0,28.0,23.1,80.8,1.469,100,8.33,rain,0,0,46.8,33.6,84.1,1017.5,45.2,16.0,179.5,15.6,8,06:59:28,18:14:02,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250125,30.0,23.4,26.6,34.9,23.4,28.7,23.2,81.8,4.02,100,25.0,rain,0,0,36.0,29.4,84.3,1018.3,36.4,15.5,187.5,16.1,9,06:59:20,18:14:38,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20250126,29.3,23.9,26.5,33.1,23.9,27.8,22.0,76.3,1.864,100,16.67,rain,0,0,45.7,33.8,91.8,1018.7,52.0,15.5,160.5,13.7,7,06:59:11,18:15:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250127,30.6,24.4,26.8,33.8,24.4,28.1,22.4,77.8,6.94,100,33.33,rain,0,0,42.7,34.4,96.6,1016.9,60.1,15.8,158.3,13.8,9,06:59:00,18:15:49,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250128,30.0,23.8,26.4,34.4,23.8,28.0,23.0,81.8,1.0,100,4.17,rain,0,0,36.4,29.4,89.5,1015.9,45.3,15.8,194.0,16.6,8,06:58:48,18:16:23,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20250129,30.0,23.9,26.7,35.4,23.9,29.0,23.3,81.8,0.165,100,4.17,rain,0,0,27.4,22.2,77.6,1016.8,46.7,16.0,220.3,18.8,9,06:58:35,18:16:58,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",30,8,51,1
20250130,29.3,24.4,26.9,33.5,24.4,28.9,23.1,79.6,4.308,100,12.5,rain,0,0,33.5,23.3,66.5,1018.4,59.4,16.0,191.1,16.4,9,06:58:21,18:17:31,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250131,29.3,25.0,26.5,33.1,25.0,27.7,23.0,80.9,7.754,100,37.5,rain,0,0,40.7,31.6,86.8,1018.5,51.8,15.9,105.9,9.2,4,06:58:05,18:18:05,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250201,29.3,24.4,26.6,33.1,24.4,28.0,21.7,74.5,0.054,100,8.33,rain,0,0,40.3,29.2,81.3,1018.1,47.7,15.5,209.2,18.2,9,06:57:48,18:18:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250202,28.8,24.4,26.1,32.8,24.4,27.1,22.4,80.2,4.003,100,29.17,rain,0,0,43.7,32.6,85.7,1017.2,49.7,15.3,175.1,15.1,6,06:57:31,18:19:10,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250203,28.4,23.4,26.1,31.7,23.4,27.5,22.4,80.2,1.084,100,16.67,rain,0,0,36.4,27.7,74.8,1017.0,65.4,15.8,185.0,15.9,8,06:57:11,18:19:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250204,28.8,23.9,26.5,31.6,23.9,27.5,21.7,75.3,2.377,100,16.67,rain,0,0,37.5,27.7,70.2,1016.5,53.6,16.0,198.8,17.1,9,06:56:51,18:20:13,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250205,29.3,22.2,25.8,32.2,22.2,26.7,21.9,79.8,6.1,100,45.83,rain,0,0,36.4,29.3,84.6,1016.4,64.6,15.9,185.8,15.9,9,06:56:30,18:20:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250206,28.8,23.4,26.2,31.6,23.4,27.1,21.5,76.3,6.274,100,25.0,rain,0,0,44.4,35.9,80.0,1017.3,45.9,15.9,207.0,17.9,9,06:56:08,18:21:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250207,28.3,24.4,25.9,31.6,24.4,26.7,21.9,79.3,10.783,100,33.33,rain,0,0,50.2,38.6,80.1,1017.2,52.3,15.9,173.2,14.9,8,06:55:44,18:21:45,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250208,28.3,24.4,25.9,32.4,24.4,26.9,22.7,82.4,3.889,100,50.0,rain,0,0,46.2,34.1,69.4,1017.4,56.4,15.7,212.2,18.3,9,06:55:19,18:22:14,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250209,28.8,25.0,26.7,32.8,25.0,28.1,22.5,78.0,2.865,100,29.17,rain,0,0,40.7,31.2,67.3,1018.0,57.8,15.7,162.1,13.9,8,06:54:54,18:22:43,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250210,28.8,24.4,26.3,32.7,24.4,27.4,22.1,78.0,2.115,100,37.5,rain,0,0,42.4,31.5,80.2,1018.6,54.7,16.0,187.7,16.4,10,06:54:27,18:23:11,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250211,29.3,22.9,25.8,31.8,22.9,26.6,21.2,76.4,5.839,100,29.17,rain,0,0,40.0,29.3,91.2,1017.3,61.6,16.0,200.4,17.1,9,06:53:59,18:23:39,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250212,28.9,23.4,25.6,31.3,23.4,26.4,21.1,76.5,3.771,100,16.67,rain,0,0,50.0,36.5,91.7,1018.4,54.7,15.9,204.9,17.6,7,06:53:30,18:24:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,78535011630",10,8,51,1
20250213,28.9,23.9,25.7,31.9,23.9,26.2,21.6,79.0,8.159,100,29.17,rain,0,0,46.6,35.4,84.2,1020.4,68.8,15.6,180.5,15.6,9,06:53:00,18:24:33,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250214,28.9,23.4,25.9,31.6,23.4,26.7,21.5,77.8,8.445,100,25.0,rain,0,0,53.6,35.1,78.8,1020.2,66.3,15.8,184.2,16.0,9,06:52:30,18:25:00,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250215,28.9,22.2,26.0,31.0,22.2,26.7,21.2,75.6,9.9,100,25.0,rain,0,0,55.4,39.1,76.5,1017.9,58.4,15.2,193.3,16.9,9,06:51:58,18:25:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250216,30.0,23.4,26.3,31.5,23.4,27.0,20.7,72.3,3.3,100,12.5,rain,0,0,43.9,34.8,92.9,1017.1,45.2,15.9,213.3,18.3,9,06:51:25,18:25:50,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ",10,8,51,1
20250217,30.7,22.2,26.2,34.0,22.2,27.2,20.7,72.2,1.876,100,16.67,rain,0,0,42.6,33.8,93.2,1017.3,31.9,15.9,227.7,19.7,9,06:50:52,18:26:15,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78526011641,99404399999,41053_maritime,F4325,TJSJ,GUIP4",10,8,51,1
